omega,0.0,0.2,0.4,0.6,0.8
0.0,-0.032022,-0.143027,-0.274403,-0.425493,-0.588917
0.5,-0.032022,-0.133326,-0.24623,-0.368097,-0.49384
1.0,-0.032022,-0.124511,-0.222468,-0.322429,-0.419928
1.5,-0.032022,-0.116505,-0.202139,-0.285136,-0.361397
