delta,0.0,0.25,0.5,0.75,1.0
0.0,-0.020603,-0.06873,-0.119551,-0.169915,-0.218466
0.2,-0.031656,-0.076963,-0.127436,-0.178561,-0.228286
0.4,-0.046341,-0.087776,-0.137529,-0.189401,-0.240449
0.6,-0.064848,-0.101256,-0.14978,-0.202257,-0.254659
0.8,-0.08705,-0.117312,-0.164014,-0.216832,-0.270499
