rho,0.0,0.2,0.4,0.6,0.8
0,-0.30293,-0.378868,-0.466121,-0.556471,-0.639951
1,-0.214709,-0.244208,-0.288352,-0.346739,-0.411715
2,-0.179923,-0.183672,-0.19635,-0.22022,-0.249838
4,-0.159544,-0.150149,-0.142092,-0.136608,-0.128339
6,-0.151068,-0.143863,-0.135977,-0.127692,-0.118389
