omega,0.0,0.2,0.4,0.6,0.8
0.0,-0.002836,-0.05219,-0.107669,-0.169728,-0.237866
0.5,-0.002836,-0.059042,-0.118032,-0.177266,-0.234409
1.0,-0.002836,-0.065449,-0.126146,-0.179715,-0.234094
1.5,-0.002836,-0.071368,-0.131666,-0.182331,-0.233896
