delta,0.2,0.5,0.8,1.2,1.6
0.0,-0.387658,-0.306555,-0.214709,-0.073052,0.094158
0.2,-0.423205,-0.339745,-0.244208,-0.094985,0.083701
0.4,-0.466765,-0.383984,-0.288352,-0.137361,0.045666
0.6,-0.517287,-0.438451,-0.346739,-0.200745,-0.022123
0.8,-0.569378,-0.496683,-0.411715,-0.275705,-0.108249
