omega,0.0,0.2,0.4,0.6,0.8
0.0,-0.032131,-0.0081,0.011194,0.01544,-0.019707
0.5,-0.032131,-0.012307,-0.010065,-0.044291,-0.130233
1.0,-0.032131,-0.017815,-0.037579,-0.11335,-0.170547
1.5,-0.032131,-0.024679,-0.071054,-0.162508,-0.184299
