delta,0.2,0.5,0.8,1.2,1.6
0.0,-0.292112,-0.276406,-0.260352,-0.238392,-0.215779
0.2,-0.294374,-0.278126,-0.261503,-0.238742,-0.21528
0.4,-0.297838,-0.280836,-0.263422,-0.239546,-0.214896
0.6,-0.302809,-0.284859,-0.266447,-0.241159,-0.214998
0.8,-0.309508,-0.290466,-0.270899,-0.243968,-0.216043
