rho,0.0,0.2,0.4,0.6,0.8
0,-0.734817,-0.784446,-0.823019,-0.853104,-0.876737
1,-0.370742,-0.438461,-0.500304,-0.555661,-0.604577
2,-0.128597,-0.169318,-0.213024,-0.258152,-0.30334
4,-0.060061,-0.065629,-0.073804,-0.08493,-0.099094
6,-0.063894,-0.064335,-0.065141,-0.066551,-0.068876
