delta,0.0,0.25,0.5,0.75,1.0
0.0,-0.559198,-0.474417,-0.385913,-0.295762,-0.20504
0.2,-0.611764,-0.524561,-0.428611,-0.327039,-0.222073
0.4,-0.655798,-0.572797,-0.476283,-0.369326,-0.254763
0.6,-0.689801,-0.615732,-0.525527,-0.42104,-0.30463
0.8,-0.714477,-0.651031,-0.57134,-0.475634,-0.364941
