rho,0.0,0.2,0.4,0.6,0.8
0,-0.613267,-0.725943,-0.807067,-0.864191,-0.903868
1,-0.322696,-0.447294,-0.558,-0.652048,-0.728862
2,-0.153309,-0.240412,-0.329296,-0.417058,-0.500494
4,-0.065932,-0.096843,-0.13562,-0.178786,-0.225412
6,-0.077093,-0.086223,-0.09697,-0.109194,-0.126852
