omega,0.0,0.2,0.4,0.6,0.8
0.0,-0.281638,-0.333688,-0.40682,-0.505497,-0.628425
0.5,-0.281638,-0.331814,-0.396399,-0.475171,-0.565072
1.0,-0.281638,-0.330376,-0.3889,-0.454776,-0.523923
1.5,-0.281638,-0.329283,-0.383339,-0.440246,-0.495458
