delta,0.2,0.5,0.8,1.2,1.6
0.0,-0.339365,-0.251865,-0.206716,-0.206716,-0.206716
0.2,-0.407447,-0.321706,-0.244617,-0.244617,-0.244617
0.4,-0.474863,-0.39334,-0.299161,-0.275873,-0.275873
0.6,-0.539795,-0.464635,-0.377199,-0.298991,-0.298991
0.8,-0.598438,-0.530648,-0.451414,-0.324582,-0.314325
