delta,0.0,0.25,0.5,0.75,1.0
0.0,-0.740386,-0.624434,-0.504606,-0.388942,-0.281638
0.2,-0.800573,-0.691652,-0.571205,-0.448622,-0.330376
0.4,-0.848988,-0.751739,-0.636925,-0.513455,-0.3889
0.6,-0.886441,-0.802987,-0.698454,-0.579953,-0.454776
0.8,-0.914684,-0.845089,-0.753351,-0.644297,-0.523923
