rho,0.0,0.2,0.4,0.6,0.8
0,0.148538,0.022683,-0.167003,-0.398042,-0.58205
1,0.168718,0.089946,-0.039843,-0.223501,-0.384102
2,0.179049,0.129583,0.0433,-0.090512,-0.198254
4,0.187773,0.168074,0.130798,0.067958,0.047613
6,0.191116,0.183476,0.167555,0.140645,0.144793
