delta,0.2,0.5,0.8,1.2,1.6
0.0,-0.370113,-0.304859,-0.232845,-0.12509,-0.002199
0.2,-0.417859,-0.353408,-0.281821,-0.173894,-0.049748
0.4,-0.472793,-0.411048,-0.342072,-0.237377,-0.116022
0.6,-0.532712,-0.475401,-0.411061,-0.312834,-0.198225
0.8,-0.594207,-0.54256,-0.48434,-0.395026,-0.290243
