delta,0.2,0.5,0.8,1.2,1.6
0.0,-0.267594,-0.183452,-0.089644,-0.071219,-0.071219
0.2,-0.347475,-0.268721,-0.180462,-0.093886,-0.093886
0.4,-0.427334,-0.355277,-0.274152,-0.149889,-0.113519
0.6,-0.504856,-0.440369,-0.367483,-0.255325,-0.130067
0.8,-0.577572,-0.520991,-0.45683,-0.35772,-0.240526
