delta,0.2,0.5,0.8,1.2,1.6
0.0,-0.35278,-0.267056,-0.169979,-0.020253,0.156481
0.2,-0.411824,-0.326717,-0.229295,-0.077128,0.105084
0.4,-0.472614,-0.390741,-0.296159,-0.146824,0.034196
0.6,-0.533543,-0.457361,-0.368738,-0.22766,-0.055053
0.8,-0.590366,-0.521213,-0.440386,-0.311005,-0.151711
