rho,0.0,0.2,0.4,0.6,0.8
0,-0.80512,-0.84134,-0.869576,-0.891649,-0.909019
1,-0.536175,-0.583812,-0.627815,-0.667608,-0.703092
2,-0.356866,-0.381621,-0.409126,-0.438351,-0.468352
4,-0.292112,-0.294374,-0.297838,-0.302809,-0.309508
6,-0.288509,-0.288701,-0.289046,-0.289635,-0.290593
