rho,0.0,0.2,0.4,0.6,0.8
0,-0.716069,-0.769275,-0.810604,-0.842825,-0.868129
1,-0.326626,-0.399701,-0.466301,-0.525809,-0.578306
2,-0.067725,-0.112703,-0.16073,-0.210098,-0.259337
4,0.00182,-0.004631,-0.014061,-0.026829,-0.042983
6,-0.003997,-0.004503,-0.005433,-0.007062,-0.009751
