rho,0.0,0.2,0.4,0.6,0.8
0,-0.022716,-0.091857,-0.159906,-0.396689,-0.583271
1,-0.011193,-0.078187,-0.139183,-0.221528,-0.387143
2,-0.002836,-0.065449,-0.126146,-0.179715,-0.234094
4,0.006191,-0.045306,-0.099471,-0.153904,-0.2076
6,0.008211,-0.032446,-0.077384,-0.126408,-0.161579
